id,gender,masterCategory,subCategory,articleType,baseColour,season,year,usage,productDisplayName,image,filename,price
46486,Men,Accessories,Watch,Watch,Black,Winter,2016,Casual,Timex Men Black Dial Chronograph Watch,http://assets.myntassets.com/v1/images/style/properties/Timex-Men-Black-Dial-Chronograph-Watch_a90db2158d7532313b48dc856dbee95f_images.jpg,46486.jpg,105.0
12408,Men,Accessories,Socks,Socks,Black,Summer,2016,Formal,Reid & Taylor Men Stripes Black Socks,http://assets.myntassets.com/v1/images/style/properties/46c65cee9d0512e0c9ed0c2ae6f94eeb_images.jpg,12408.jpg,110.0
45228,Men,Accessories,Watch,Watch,Black,Winter,2016,Casual,CASIO YOUTH Men Black Small Dial Digital Watch AD142,http://assets.myntassets.com/v1/images/style/properties/Casio-Men-Black-Dial-Watch_3baf36fe1d916a8aabc5b13aa085c882_images.jpg,45228.jpg,175.0
55858,Women,Personal Care,Nails,Nail Polish,Brown,Spring,2017,Casual,Colorbar Pro Flirt Nail Lacquer 013,http://assets.myntassets.com/v1/images/style/properties/Colorbar-Pro-Flirt-Nail-Lacquer-013_f74134949726905190c88afaf13e1303_images.jpg,55858.jpg,50.0
13649,Men,Footwear,Shoes,Casual Shoes,Black,Fall,2011,Casual,ADIDAS Black Hydroterra Shandal Casual Shoes,http://assets.myntassets.com/v1/images/style/properties/3053dc9877f1fd1209cfc4ee1b5e9171_images.jpg,13649.jpg,145.0
58910,Men,Accessories,Ties,Ties,Blue,Summer,2012,Casual,Hakashi Men Blue Silk Tie,http://assets.myntassets.com/v1/images/style/properties/Hakashi-Men-Blue-Tie_2f1b805988a769ea415559c3696b02db_images.jpg,58910.jpg,155.0
15950,Men,Accessories,Ties,Ties,Black,Fall,2011,Formal,Turtle Men Stripes Black Ties,http://assets.myntassets.com/v1/images/style/properties/447da304d6be734164aedf95abe7f081_images.jpg,15950.jpg,95.0
8661,Unisex,Accessories,Eyewear,Sunglasses,Brown,Winter,2016,Casual,Fastrack Unisex Hip Hop Brown Sunglasses,http://assets.myntassets.com/v1/images/style/properties/0623dbe6594ce090da93bd8c0a560c7b_images.jpg,8661.jpg,120.0
48947,Men,Accessories,Jewellery,Ring,Steel,Summer,2013,Casual,Revv Men Steel Ring,http://assets.myntassets.com/v1/images/style/properties/e6fd4211d1f93869c63a315682c79f61_images.jpg,48947.jpg,160.0
52673,Men,Accessories,Watch,Watch,Silver,Winter,2016,Casual,Morellato Men Silver Dial Watch,http://assets.myntassets.com/v1/images/style/properties/Morellato-Men-Silver-Dial-Watch_78b18e40c13ac2e72c50a521c8a3b5c7_images.jpg,52673.jpg,200.0
11296,Men,Apparel,Bottomwear,Jeans,Blue,Fall,2011,Casual,Wrangler Men Blue Custom Jeans,http://assets.myntassets.com/v1/images/style/properties/076e94df1d4e031af6abda582b40a43e_images.jpg,11296.jpg,145.0
58990,Men,Personal Care,Fragrance,Deodorant,White,Spring,2017,Casual,Cavallini Men Deo,http://assets.myntassets.com/v1/images/style/properties/Cavallini-Men-Deo_934ce5e942336b98e390ef0431a7dea8_images.jpg,58990.jpg,65.0
55131,Women,Personal Care,Nails,Nail Polish,White,Spring,2017,Casual,Lakme Truewear Color Crush Nail Polish 09,http://assets.myntassets.com/v1/images/style/properties/Lakme-Truewear-Color-Crush-Nail-Polish-09_0b83a4135f35467b8ef5f76f21b0bdaa_images.jpg,55131.jpg,110.0
12678,Men,Apparel,Bottomwear,Trousers,Black,Fall,2011,Casual,Probase Men Check Black Trousers,http://assets.myntassets.com/v1/images/style/properties/5d7725df53f8fd32bb43465f932241fe_images.jpg,12678.jpg,115.0
55170,Women,Personal Care,Nails,Nail Polish,Maroon,Spring,2017,Casual,Lakme Absolute Fast & Fabulous Crimson Scream Nail Polish 27,http://assets.myntassets.com/v1/images/style/properties/Lakme-Absolute-Fast---Fabulous-Crimson-Scream-Nail-Polish-27_c82e13fffb52409350e9e7864cdcd308_images.jpg,55170.jpg,105.0
48193,Men,Accessories,Eyewear,Sunglasses,Black,Winter,2016,Casual,United Colors of Benetton Men Black Sunglasses,http://assets.myntassets.com/v1/images/style/properties/United-Colors-of-Benetton-Men-Black-Sunglass_b42eb4d6ad14ca999320b3bf1abaf078_images.jpg,48193.jpg,105.0
17285,Men,Apparel,Topwear,Tshirts,Black,Fall,2011,Casual,U.S. Polo Assn. Men Solid Black  polo Tshirt,http://assets.myntassets.com/v1/images/style/properties/55878488c3dc46bc4407a383fea649ba_images.jpg,17285.jpg,140.0
55383,Women,Personal Care,Nails,Nail Polish,Metallic,Spring,2017,Casual,Revlon Dazzling Dust Nail Polish 316,http://assets.myntassets.com/v1/images/style/properties/Revlon-Dazzling-Dust-Nail-Polish-316_b586aa70a5a6794716536c7b53d9b3b0_images.jpg,55383.jpg,50.0
51728,Women,Accessories,Eyewear,Sunglasses,Black,Winter,2016,Casual,Allen Solly Women Oversized Sunglasses AH220-C1,http://assets.myntassets.com/v1/images/style/properties/Allen-Solly-Women-Black-Sunglass_4d4b800b52e2a208fdf5358975d6e6a9_images.jpg,51728.jpg,70.0
26844,Men,Apparel,Bottomwear,Trousers,Black,Summer,2012,Casual,Highlander Men Black Trousers,http://assets.myntassets.com/v1/images/style/properties/2919f7408814d65acb80fdec5ea11d3e_images.jpg,26844.jpg,165.0
24204,Men,Apparel,Bottomwear,Jeans,Blue,Summer,2012,Casual,Deni Yo Men Skinny Fit Blue Jeans,http://assets.myntassets.com/v1/images/style/properties/dfe494e64c7161e1e63561efbfea427a_images.jpg,24204.jpg,90.0
48399,Men,Apparel,Bottomwear,Jeans,Blue,Summer,2012,Casual,French Connection Men Blue Jeans,http://assets.myntassets.com/v1/images/style/properties/406212a33a98575a3f7292209c5c0bfa_images.jpg,48399.jpg,140.0
23558,Unisex,Personal Care,Fragrance,Deodorant,Gold,Spring,2017,Casual,Police Unisex And Unisex Pack of 2 Deos,http://assets.myntassets.com/v1/images/style/properties/77aff82e730be02fb5fc11f91965f207_images.jpg,23558.jpg,145.0
2228,Men,Accessories,Socks,Socks,Black,Fall,2010,Sports,ADIDAS Men Black Socks,http://assets.myntassets.com/v1/images/style/properties/934ebbd2c23ba7be583d5e50dc616c94_images.jpg,2228.jpg,140.0
30556,Men,Accessories,Eyewear,Sunglasses,Black,Winter,2016,Casual,Opium Men Sports Black Sunglasses,http://assets.myntassets.com/v1/images/style/properties/9b70f85639fab71f130de7c38b027cfc_images.jpg,30556.jpg,115.0
44953,Men,Personal Care,Fragrance,Deodorant,Black,Spring,2017,Casual,Kama Sutra Men Spark Deo,http://assets.myntassets.com/v1/images/style/properties/6db69a0769b3806511664f9994347c26_images.jpg,44953.jpg,140.0
55164,Women,Personal Care,Nails,Nail Polish,White,Spring,2017,Casual,Lakme True Wear Classics Vanilla Nail Color 014,http://assets.myntassets.com/v1/images/style/properties/Lakme-Women-Nail-Polish_f1a63f1410306f6566bc00c9b2894b11_images.jpg,55164.jpg,190.0
55868,Women,Personal Care,Nails,Nail Polish,Pink,Spring,2017,Casual,Colorbar Fushia Fix 2 Nail Lacquer 84,http://assets.myntassets.com/assets/images/55868/2019/1/10/499c073e-398b-407f-a904-26537ce263d11547124403322-Colorbar-Fushia-Fix-2-Nail-Lacquer-84-1901547124403208-1.jpg,55868.jpg,120.0
6176,Men,Apparel,Topwear,Tshirts,White,Summer,2011,Casual,Lee Men's Striper White Blue T-shirt,http://assets.myntassets.com/v1/images/style/properties/9b60a8849dad2764be2d973a949f3e4d_images.jpg,6176.jpg,190.0
58581,Women,Accessories,Jewellery,Ring,Black,Winter,2016,Casual,ToniQ Women Black Ring,http://assets.myntassets.com/v1/images/style/properties/ToniQ-Women-Black-Ring_770efe4f1b08a5251384a3e7c5f3e3d9_images.jpg,58581.jpg,65.0
26186,Men,Personal Care,Fragrance,Deodorant,Brown,Spring,2017,Casual,Tabac Original Men Deo,http://assets.myntassets.com/v1/images/style/properties/03f46584f5ef1b369684603f69b1e48b_images.jpg,26186.jpg,185.0
14114,Men,Apparel,Bottomwear,Jeans,Blue,Fall,2011,Casual,Flying Machine Men Washed Jeans,http://assets.myntassets.com/v1/images/style/properties/03b3638c0d65d5d37660b26dcf479f27_images.jpg,14114.jpg,145.0
24445,Men,Accessories,Socks,Socks,Black,Summer,2013,Sports,Fila Men Black Socks,http://assets.myntassets.com/v1/images/style/properties/478e196741241de61ace7b913c2a691c_images.jpg,24445.jpg,135.0
32330,Men,Accessories,Watch,Watch,Black,Winter,2016,Casual,Q&Q Men Black Dial Watch M012-001,http://assets.myntassets.com/v1/images/style/properties/e0e8ff9e4d0c2012a4658bd58b7ed5f8_images.jpg,32330.jpg,175.0
18218,Men,Accessories,Socks,Socks,Black,Fall,2011,Casual,Manchester United Men Black Socks,http://assets.myntassets.com/v1/images/style/properties/fe7f2c3b3baf3fac3b49faff75a4ead1_images.jpg,18218.jpg,155.0
12473,Men,Footwear,Shoes,Formal Shoes,Black,Summer,2013,Formal,Clarks Men Leather Black Formal Shoes,http://assets.myntassets.com/v1/images/style/properties/12e804dedd42df745eea611fe63dae0f_images.jpg,12473.jpg,35.0
30100,Men,Apparel,Bottomwear,Jeans,Blue,Summer,2012,Casual,Flying Machine Men Washed Blue Jeans,http://assets.myntassets.com/v1/images/style/properties/f93492a82e2bd9d38a80190222a065f8_images.jpg,30100.jpg,35.0
59251,Men,Accessories,Watch,Watch,Black,Winter,2016,Casual,Titan Men Black Dial Watch,http://assets.myntassets.com/v1/images/style/properties/Titan-Men-Black-Dial-Watch_c29c9c90211c31aaf5941f3fbef74bb0_images.jpg,59251.jpg,115.0
34635,Men,Footwear,Shoes,Casual Shoes,Black,Summer,2012,Casual,Lotto Men XD III Black Shoes,http://assets.myntassets.com/v1/images/style/properties/b21367a701d654464ae8c1ceb521d773_images.jpg,34635.jpg,190.0
16511,Men,Apparel,Bottomwear,Jeans,Blue,Fall,2011,Casual,Locomotive Men Washed Blue Jeans,http://assets.myntassets.com/v1/images/style/properties/a3df0aa5ade415af907d3e62a236f41a_images.jpg,16511.jpg,65.0
37294,Men,Accessories,Watch,Watch,Silver,Winter,2016,Casual,CASIO Enticer Men White Dial Analogue Watch A485,http://assets.myntassets.com/assets/images/37294/2018/3/2/11519969846075-CASIO-Enticer-Men-White-Dial-Analogue-Watch-A485-9231519969845942-1.jpg,37294.jpg,50.0
49269,Men,Accessories,Socks,Socks,Black,Summer,2016,Casual,Arrow Men Pack pf 5 Plating Design Socks,http://assets.myntassets.com/v1/images/style/properties/Arrow-Men-Pack-pf-5-Plating-Design-Socks_4996b15c0fb9dad7faf133f9ef39b192_images.jpg,49269.jpg,105.0
28249,Men,Personal Care,Fragrance,Deodorant,Green,Spring,2017,Casual,Wild stone Men Hydra Energy Deo,http://assets.myntassets.com/v1/images/style/properties/Wild-stone-Men-Hydra-Energy-Deo_2e4361b53a5ff94500f77241e21e3ca9_images.jpg,28249.jpg,195.0
31820,Men,Accessories,Watch,Watch,White,Winter,2016,Casual,Titan Men White Dial Watch,http://assets.myntassets.com/v1/images/style/properties/35731f1bc11d7409fff1c1a3842146ee_images.jpg,31820.jpg,90.0
21685,Men,Accessories,Watch,Watch,Black,Winter,2016,Casual,Fossil Men Black Dial Chronograph Watch CH2754,http://assets.myntassets.com/assets/images/21685/2016/5/20/11463745804841-Fossil-Men-Black-Dial-Chronograph-Watch-CH2754-5051463745804637-1.jpg,21685.jpg,35.0
45897,Women,Accessories,Watch,Watch,Black,Winter,2016,Casual,Maxima Women Black Dial Watch,http://assets.myntassets.com/v1/images/style/properties/Maxima-Women-Black-Dial-Watch_b3fdd9fe0fcc8231da3d58a3d7aa4417_images.jpg,45897.jpg,30.0
15276,Men,Accessories,Socks,Socks,White,Fall,2011,Sports,Nike Men pack of 3 Sports Socks,http://assets.myntassets.com/v1/images/style/properties/515d8c084db4f040f9cb76778d94cc0e_images.jpg,15276.jpg,155.0
51514,Men,Accessories,Watch,Watch,Black,Winter,2016,Casual,Fastrack Men Black Dial Watch N3039sl06,http://assets.myntassets.com/v1/images/style/properties/042001311ec89410a721b803a3167f47_images.jpg,51514.jpg,190.0
24199,Men,Apparel,Bottomwear,Jeans,Blue,Summer,2012,Casual,Deni Yo Men Slim Fit Blue Jeans,http://assets.myntassets.com/v1/images/style/properties/f8897e133e02aba9dde20f424da0dead_images.jpg,24199.jpg,110.0
55149,Women,Personal Care,Nails,Nail Polish,Red,Spring,2017,Casual,Lakme True Wear Freespirit Nail Polish D415,http://assets.myntassets.com/v1/images/style/properties/Lakme-True-Wear-Freespirit-Nail-Polish-D415_70a1859c66a424c4d49c2c12a92a1bef_images.jpg,55149.jpg,135.0
56330,Women,Accessories,Watch,Watch,White,Winter,2016,Casual,Fastrack Women White Dial Watch 6045SL01,http://assets.myntassets.com/v1/images/style/properties/Fastrack-Women-Red-Watch_533b26ba5d597f2754da480ab2e7a764_images.jpg,56330.jpg,110.0
58884,Men,Accessories,Ties,Ties,White,Summer,2012,Casual,Hakashi Men White Tie,http://assets.myntassets.com/v1/images/style/properties/Hakashi-Men-White-Tie_8cc179a6d42ac8208015db18d156c180_images.jpg,58884.jpg,40.0
55123,Women,Personal Care,Nails,Nail Polish,Pink,Spring,2017,Casual,Lakme Truewear Color Crush Nail Polish 17,http://assets.myntassets.com/assets/images/55123/2016/11/18/11479470403282-Lakme-Truewear-Color-Crush-Nail-Polish-17-9621479470403258-1.jpg,55123.jpg,40.0
44433,Men,Footwear,Shoes,Casual Shoes,Black,Summer,2013,Casual,Gliders Men Black Shoes,http://assets.myntassets.com/v1/images/style/properties/9959365d2a7db84e04a21533c77c64a7_images.jpg,44433.jpg,125.0
18361,Men,Accessories,Socks,Socks,White,Fall,2012,Sports,Fila Men Black And White Socks,http://assets.myntassets.com/v1/images/style/properties/FILA-Men-Socks_6f31b2b3255e52ca24d16168f325f31e_images.jpg,18361.jpg,150.0
53805,Unisex,Accessories,Socks,Socks,White,Summer,2012,Casual,Puma Kids Unisex Pack Of 3 Socks,http://assets.myntassets.com/v1/images/style/properties/Puma-Kids-Unisex-Socks_74a14462b9a21ad3a33f239541059336_images.jpg,53805.jpg,145.0
28216,Women,Personal Care,Fragrance,Deodorant,Green,Spring,2017,Casual,YARDLEY Women Jasmine Deodorant,http://assets.myntassets.com/v1/images/style/properties/Yardley-London-Women-Jasmine-Deo_3ba1dad8bbdfa2f12d6b6f0bce6e99c2_images.jpg,28216.jpg,80.0
22154,Men,Footwear,Shoes,Formal Shoes,Black,Fall,2011,Formal,Lee Cooper Men Black Formal Shoes,http://assets.myntassets.com/v1/images/style/properties/8ad35a71d39ef0432055771175ca3adc_images.jpg,22154.jpg,95.0
46868,Men,Accessories,Socks,Socks,Black,Summer,2012,Casual,Lino Perros Men Pack of 2 Socks,http://assets.myntassets.com/v1/images/style/properties/f347b46eb4a28f54428bc7ecc2fbcfde_images.jpg,46868.jpg,170.0
30663,Men,Accessories,Eyewear,Sunglasses,Black,Winter,2016,Casual,Park Avenue Men Black Sunglasses,http://assets.myntassets.com/v1/images/style/properties/a62dd7fcb94eabb4e6dd9fa7d5ff428f_images.jpg,30663.jpg,95.0
44843,Men,Apparel,Topwear,Tshirts,White,Summer,2012,Casual,Puma Men White Lifestyle T-shirt,http://assets.myntassets.com/v1/images/style/properties/37f3f3f4a1463aabc6613a5ab42f78fe_images.jpg,44843.jpg,40.0
39387,Men,Apparel,Bottomwear,Jeans,Blue,Summer,2012,Casual,Peter England Men Blue Jeans,http://assets.myntassets.com/v1/images/style/properties/Peter-England-Men-Blue-Jeans_ffa64008b4811494f6e38a1dc13cc2db_images.jpg,39387.jpg,120.0
17814,Men,Footwear,Shoes,Casual Shoes,Black,Fall,2011,Casual,Lee Cooper Men  Black Casual Shoe,http://assets.myntassets.com/v1/images/style/properties/66378e03115ef568fb9c485f5314738f_images.jpg,17814.jpg,80.0
30096,Men,Accessories,Watch,Watch,Black,Winter,2016,Casual,Ed Hardy Men Black Dial Watch,http://assets.myntassets.com/v1/images/style/properties/Ed-Hardy-Men-Black-Dial-Watch_28349ca47acf35aa65b49cffceed39d1_images.jpg,30096.jpg,195.0
58975,Men,Personal Care,Fragrance,Deodorant,Blue,Spring,2017,Casual,Colour me Men Blue Deo,http://assets.myntassets.com/v1/images/style/properties/Colour-me-Men-Blue-Deo_35f50d1dd638d50ec348787031e6de64_images.jpg,58975.jpg,80.0
55859,Women,Personal Care,Nails,Nail Polish,Pink,Spring,2017,Casual,Colorbar Pro Baby Nail Lacquer 011,http://assets.myntassets.com/assets/images/55859/2019/1/10/b73a711d-03f6-4334-93e2-0f54ea40f5f21547124246661-Colorbar-Pro-Baby-Nail-Lacquer-011-9251547124246566-1.jpg,55859.jpg,45.0
35245,Men,Accessories,Socks,Socks,Black,Summer,2012,Casual,Manchester United Men Black Socks,http://assets.myntassets.com/v1/images/style/properties/b798c284095ed54e2a0b36d113f0fc8c_images.jpg,35245.jpg,175.0
14011,Men,Apparel,Topwear,Tshirts,Black,Fall,2011,Casual,Nike Men Printed Black Tshirts,http://assets.myntassets.com/v1/images/style/properties/Nike-Men-Printed-Black-Tshirts_e18d362aa07123a648c1e6f3a290da5d_images.jpg,14011.jpg,100.0
57656,Women,Personal Care,Nails,Nail Polish,Pink,Spring,2017,Casual,Lotus Herbals Make-Up Colour Dew Candy Drop Nail Enamel 92,http://assets.myntassets.com/v1/image/style/properties/57656/Lotus-Herbals-Colour-Dew-Candy-Drop-Nail-Polish-92_1_422e0df1ef20c012999646801510592e.jpg,57656.jpg,185.0
23587,Women,Personal Care,Fragrance,Deodorant,Blue,Spring,2017,Casual,Nike Fragrances Women  Up or Down Deo,http://assets.myntassets.com/v1/images/style/properties/f01dc6903f001125c050170063adec24_images.jpg,23587.jpg,90.0
56340,Men,Accessories,Watch,Watch,Black,Winter,2016,Casual,Fastrack Men Black Dial Watch 9912PP04,http://assets.myntassets.com/v1/images/style/properties/Fastrack-Men-Black-Watch_61475973b04f6deb720b4774ab62fbc4_images.jpg,56340.jpg,130.0
45221,Men,Accessories,Watch,Watch,Black,Winter,2016,Casual,Casio Vintage Collection Analog-Digital Watch AQ-230A-1DMQAD01,http://assets.myntassets.com/assets/images/45221/2018/3/5/11520250725457-Casio-Vintage-Series-Men-Silver-Analogue-Digital-Watches-AD01-AQ-230A-1DMQ-1811520250725274-1.jpg,45221.jpg,125.0
25490,Women,Footwear,Shoes,Casual Shoes,White,Summer,2012,Casual,Nike Women Sweet Classic Leather White Shoes,http://assets.myntassets.com/v1/images/style/properties/4550c75f32180c3d9b88817e562054c7_images.jpg,25490.jpg,95.0
50313,Men,Accessories,Ties,Ties,Brown,Summer,2012,Formal,Park Avenue Men Brown Tie,http://assets.myntassets.com/v1/images/style/properties/c3fb014180d989e7b02b8736ada7654d_images.jpg,50313.jpg,65.0
29402,Men,Apparel,Bottomwear,Trousers,Black,Summer,2012,Formal,Genesis Men Black Trousers,http://assets.myntassets.com/v1/images/style/properties/69cad08d268e69852aa3441c8685a070_images.jpg,29402.jpg,175.0
44976,Men,Accessories,Watch,Watch,Black,Winter,2016,Casual,Maxima Attivo Men Black Dial Watch,http://assets.myntassets.com/v1/images/style/properties/f4d01ccf299ea723103c96886b182f7a_images.jpg,44976.jpg,170.0
15554,Women,Accessories,Socks,Socks,White,Fall,2014,Sports,Fila Women Pack Of 3 White Socks,http://assets.myntassets.com/v1/images/style/properties/5c1bb544677975d4e2f8cb6b0365a385_images.jpg,15554.jpg,90.0
43559,Men,Accessories,Socks,Socks,White,Summer,2012,Casual,Puma Men Pack of 3 Socks,http://assets.myntassets.com/v1/images/style/properties/4436543e6ef0ec7f2904ef65a7b68304_images.jpg,43559.jpg,140.0
10279,Men,Footwear,Shoes,Casual Shoes,Black,Fall,2012,Casual,Clarks Men Nature Easy Leather Black Casual Shoes,http://assets.myntassets.com/v1/images/style/properties/e7d618bc3383ce814f6b0b75519e547c_images.jpg,10279.jpg,130.0
48954,Men,Accessories,Jewellery,Ring,Steel,Summer,2013,Casual,Revv Men Steel Ring,http://assets.myntassets.com/v1/images/style/properties/9d93c364c62c4a916f75f39d422d1b48_images.jpg,48954.jpg,85.0
46310,Men,Accessories,Watch,Watch,Black,Winter,2016,Casual,Fossil Men Quartz Black Dial Chronograph Watch CH2803,http://assets.myntassets.com/assets/images/46310/2016/5/20/11463745842169-Fossil-Men-Quartz-Black-Dial-Chronograph-Watch-CH2803-5621463745842059-1.jpg,46310.jpg,85.0
32283,Men,Accessories,Watch,Watch,White,Winter,2016,Casual,Q&Q Men White Dial Watch A150J204Y,http://assets.myntassets.com/v1/images/style/properties/Q-Q-Men-White-Dial-Watch_a01c7f5f955fd1001a2adfcf7b6ae20c_images.jpg,32283.jpg,85.0
51732,Women,Accessories,Eyewear,Sunglasses,Brown,Winter,2016,Casual,Allen Solly Women Printed Sunglasses AH218-C3,http://assets.myntassets.com/v1/images/style/properties/Allen-Solly-Women-Brown-Sunglass_82fcb1355810aaea96d03308c96049fb_images.jpg,51732.jpg,120.0
45211,Women,Accessories,Watch,Watch,White,Winter,2016,Casual,CASIO ENTICER Women White Dial Analogue Watch A666,http://assets.myntassets.com/v1/images/style/properties/Casio-Women-White-Dial-Watch_2c1a25841574effa9be7083834384e9d_images.jpg,45211.jpg,25.0
41522,Men,Accessories,Socks,Socks,Black,Summer,2016,Casual,Basics Men Set of 3 Socks,http://assets.myntassets.com/v1/images/style/properties/bb1c995447d7c07101232a9dd0d3af8e_images.jpg,41522.jpg,100.0
48969,Men,Accessories,Jewellery,Ring,Steel,Summer,2012,Casual,Revv Men Steel Ring,http://assets.myntassets.com/v1/images/style/properties/f2b24a60e322dad4a46f9c72c5b9a114_images.jpg,48969.jpg,180.0
31339,Men,Apparel,Bottomwear,Jeans,Blue,Summer,2012,Casual,Locomotive Men Washed Blue Jeans,http://assets.myntassets.com/v1/images/style/properties/14a06b4424c9a5a43e0885d71778ed65_images.jpg,31339.jpg,140.0
31350,Men,Apparel,Bottomwear,Jeans,Blue,Summer,2012,Casual,Locomotive Men Washed Blue Jeans,http://assets.myntassets.com/v1/images/style/properties/3a0f66fa50ba91d8a9351aadada1ce54_images.jpg,31350.jpg,25.0
15056,Men,Footwear,Shoes,Formal Shoes,Black,Summer,2013,Formal,Franco Leone Men Black Formal Shoe,http://assets.myntassets.com/v1/images/style/properties/0f549b1fcc894fe7bdc0d44ecbb965eb_images.jpg,15056.jpg,160.0
48990,Women,Accessories,Jewellery,Ring,Silver,Summer,2012,Casual,Lucera Women Silver Ring,http://assets.myntassets.com/v1/images/style/properties/Lucera-Women-Silver-Ring_3d6f6cb29070df99c3964967b3bf73dd_images.jpg,48990.jpg,55.0
19371,Men,Footwear,Shoes,Formal Shoes,Black,Winter,2018,Formal,Red Tape Men Federer Black Formal Shoes,http://assets.myntassets.com/v1/images/style/properties/f6f7e483f045d5e4d295d7849bfbc83b_images.jpg,19371.jpg,120.0
39805,Men,Apparel,Bottomwear,Trousers,Black,Spring,2013,Formal,Peter England Men Black Formal Trousers,http://assets.myntassets.com/v1/images/style/properties/a698647791052f4f5b8f5b7719d326ee_images.jpg,39805.jpg,105.0
30329,Men,Apparel,Topwear,Tshirts,Black,Fall,2012,Casual,Myntra Men Black Printed T-shirt,http://assets.myntassets.com/v1/images/style/properties/Myntra-Men-Black-Printed-T-shirt_e0df3cc67a9db03e49ea6122afadf7e5_images.jpg,30329.jpg,140.0
44988,Men,Accessories,Watch,Watch,White,Winter,2016,Casual,Maxima Ssteele Men White Dial Watch,http://assets.myntassets.com/v1/images/style/properties/df7c0e6a801af772fb7f307ed6acd42f_images.jpg,44988.jpg,30.0
20833,Men,Footwear,Shoes,Formal Shoes,Black,Fall,2012,Formal,Clarks Men Black Formal Shoes,http://assets.myntassets.com/v1/images/style/properties/7fbee63ac47052f962bd5f25aa8652b8_images.jpg,20833.jpg,190.0
2234,Men,Apparel,Topwear,Tshirts,Black,Fall,2010,Casual,ADIDAS Men Stripe Black T-shirt,http://assets.myntassets.com/v1/images/style/properties/24acedb67635a467fc55ff4957fc6bf4_images.jpg,2234.jpg,190.0
43402,Men,Accessories,Socks,Socks,Black,Summer,2012,Casual,Lino Perros Men Monday to Friday Socks,http://assets.myntassets.com/v1/images/style/properties/d84445747bc2d506018561e906a2f23d_images.jpg,43402.jpg,155.0
45007,Men,Accessories,Watch,Watch,Black,Winter,2016,Casual,Maxima Men Scuba Digital Watch,http://assets.myntassets.com/v1/images/style/properties/0909ef337433d71fd5062e9067637140_images.jpg,45007.jpg,115.0
55877,Women,Personal Care,Nails,Nail Polish,Purple,Spring,2017,Casual,Colorbar Exclusive Nail Lacquer 71,http://assets.myntassets.com/assets/images/55877/2019/1/10/3a37ebbc-a178-4be0-b52c-6eaa5f9555aa1547124578089-Colorbar-Exclusive-Nail-Lacquer-71-3741547124577965-1.jpg,55877.jpg,50.0
18227,Men,Apparel,Topwear,Tshirts,Black,Fall,2011,Casual,Manchester United Men Printed Black Tshirt,http://assets.myntassets.com/v1/images/style/properties/68302460c6220ca73deee0d298e044c7_images.jpg,18227.jpg,140.0
56852,Men,Apparel,Bottomwear,Jeans,Blue,Fall,2012,Casual,John Players Men Blue Jeans,http://assets.myntassets.com/v1/image/style/properties/56852/John-Players-Men-Blue-Regular-Fit-Jeans_1_c1f0360a9654bcee7c6e8312fc30cd4e.jpg,56852.jpg,145.0
55948,Women,Personal Care,Nails,Nail Polish,Silver,Spring,2017,Casual,Colorbar Icy Silver Nail Lacquer 09,http://assets.myntassets.com/assets/images/55948/2019/1/11/044a7e5f-6717-4dee-af0c-952ead2ee7441547189052113-Colorbar-Icy-Silver-Nail-Lacquer-09-6361547189051807-1.jpg,55948.jpg,85.0
43912,Women,Apparel,Bottomwear,Trousers,Black,Summer,2012,Casual,Femella Women Black Trousers,http://assets.myntassets.com/v1/images/style/properties/c056ace3027cab7f565b0a8b78d1ef6c_images.jpg,43912.jpg,200.0
23711,Men,Accessories,Eyewear,Sunglasses,Black,Winter,2016,Casual,Ray-Ban Men Wayfarer Sunglasses,http://assets.myntassets.com/v1/images/style/properties/Ray-Ban-Men-Wayfarer-Sunglasses5ebda9cddff8fd42b98f209a54f7f693_images.jpg,23711.jpg,75.0
32299,Men,Accessories,Watch,Watch,White,Winter,2016,Casual,Q&Q Men White Dial Watch,http://assets.myntassets.com/v1/images/style/properties/Q-Q-Men-White-Dial-Watch_d10d1d3c51fc9302a2fbf034c56a5457_images.jpg,32299.jpg,135.0
29988,Women,Accessories,Watch,Watch,White,Summer,2017,Casual,Aspen Women Mother Of Pearl Dial Watch AP1193,http://assets.myntassets.com/v1/images/style/properties/908cb8c0d4d090397e13349aa9bed280_images.jpg,29988.jpg,185.0
55387,Women,Personal Care,Nails,Nail Polish,Red,Spring,2017,Casual,Revlon Valentine Nail Enamel 312,http://assets.myntassets.com/v1/images/style/properties/Revlon-Valentine-Nail-Enamel-312_ddcc8604b8d1d0ffa2deb948bb682764_images.jpg,55387.jpg,45.0
48005,Men,Accessories,Watch,Watch,Black,Winter,2016,Casual,Helix Men Black Dial Watch,http://assets.myntassets.com/v1/images/style/properties/Helix-Men-Black-Dial-Watch_9276e20b3f69e3d406872c865f0a0f9b_images.jpg,48005.jpg,170.0
10276,Men,Footwear,Shoes,Formal Shoes,Black,Fall,2011,Formal,Clarks Men Leather Black Formal Shoes,http://assets.myntassets.com/v1/images/style/properties/e2678cbaf0b43ae7962e0aae50501132_images.jpg,10276.jpg,45.0
17390,Men,Accessories,Socks,Socks,Black,Summer,2016,Casual,Reid & Taylor Men Solid Black Socks,http://assets.myntassets.com/v1/images/style/properties/d06f4ed200d78c3ec66fc644f78a2a9b_images.jpg,17390.jpg,165.0
